"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"189",2013,7,22,1205,1200,5,1438,1455,-17,"DL",863,"N702TW","JFK","LAX",306,2475,12,0,2013-07-22 12:00:00,"9462"
"190",2013,1,10,1830,1830,0,2216,2148,28,"UA",1165,"N27239","EWR","LAX",354,2454,18,30,2013-01-10 18:00:00,"280"
"191",2013,9,6,1048,1045,3,1317,1349,-32,"UA",1415,"N36472","EWR","LAX",299,2454,10,45,2013-09-06 10:00:00,"11076"
"192",2013,11,16,1627,1630,-3,1925,1943,-18,"UA",375,"N854UA","EWR","LAX",337,2454,16,30,2013-11-16 16:00:00,"2426"
"193",2013,3,27,1900,1905,-5,2224,2225,-1,"AA",21,"N335AA","JFK","LAX",336,2475,19,5,2013-03-27 19:00:00,"5448"
"194",2013,8,13,1458,1410,48,1807,1701,66,"UA",1116,"N18243","EWR","LAX",349,2454,14,10,2013-08-13 14:00:00,"10243"
"195",2013,5,26,1203,1200,3,1505,1505,0,"AA",3,"N319AA","JFK","LAX",328,2475,12,0,2013-05-26 12:00:00,"7487"
"196",2013,1,8,2130,2135,-5,114,50,24,"AA",185,"N328AA","JFK","LAX",376,2475,21,35,2013-01-08 21:00:00,"227"
"197",2013,9,13,1154,1200,-6,1423,1455,-32,"AA",3,"N327AA","JFK","LAX",315,2475,12,0,2013-09-13 12:00:00,"11314"
"198",2013,11,3,1111,1115,-4,1405,1415,-10,"UA",703,"N555UA","JFK","LAX",335,2475,11,15,2013-11-03 11:00:00,"1970"
"199",2013,8,9,838,840,-2,1136,1132,4,"UA",443,"N554UA","JFK","LAX",322,2475,8,40,2013-08-09 08:00:00,"10095"
"200",2013,6,25,858,900,-2,1217,1156,21,"UA",732,"N564UA","EWR","LAX",319,2454,9,0,2013-06-25 09:00:00,"8527"
"201",2013,12,22,617,551,26,918,907,11,"UA",1455,"N77258","EWR","LAX",329,2454,5,51,2013-12-22 05:00:00,"3565"
"202",2013,6,10,1027,1030,-3,1311,1340,-29,"AA",19,"N336AA","JFK","LAX",326,2475,10,30,2013-06-10 10:00:00,"7997"
"203",2013,12,2,853,857,-4,1156,1210,-14,"UA",997,"N564UA","EWR","LAX",337,2454,8,57,2013-12-02 08:00:00,"2907"
"204",2013,3,14,635,638,-3,921,951,-30,"UA",387,"N503UA","EWR","LAX",319,2454,6,38,2013-03-14 06:00:00,"5043"
"205",2013,5,31,840,840,0,1142,1157,-15,"UA",1159,"N17104","JFK","LAX",336,2475,8,40,2013-05-31 08:00:00,"7656"
"206",2013,5,10,1659,1700,-1,2025,2025,0,"AA",181,"N336AA","JFK","LAX",325,2475,17,0,2013-05-10 17:00:00,"6943"
"207",2013,5,27,2215,2059,76,55,36,19,"UA",1556,"N37281","EWR","LAX",317,2454,20,59,2013-05-27 20:00:00,"7540"
"208",2013,10,17,1432,1425,7,1725,1731,-6,"UA",1493,"N33264","EWR","LAX",329,2454,14,25,2013-10-17 14:00:00,"1420"
"209",2013,6,17,1118,1126,-8,1405,1415,-10,"UA",703,"N554UA","JFK","LAX",330,2475,11,26,2013-06-17 11:00:00,"8247"
"210",2013,9,11,744,750,-6,1026,1044,-18,"UA",297,"N529UA","EWR","LAX",308,2454,7,50,2013-09-11 07:00:00,"11236"
"211",2013,5,23,557,600,-3,839,912,-33,"UA",453,"N408UA","EWR","LAX",320,2454,6,0,2013-05-23 06:00:00,"7374"
"212",2013,11,11,725,730,-5,1016,1042,-26,"UA",785,"N576UA","EWR","LAX",318,2454,7,30,2013-11-11 07:00:00,"2233"
"213",2013,9,14,1024,1030,-6,1248,1325,-37,"AA",19,"N328AA","JFK","LAX",303,2475,10,30,2013-09-14 10:00:00,"11346"
"214",2013,7,22,1535,1530,5,2007,1850,77,"DL",95,"N198DN","JFK","LAX",336,2475,15,30,2013-07-22 15:00:00,"9468"
"215",2013,10,23,1657,1659,-2,1955,1953,2,"UA",996,"N521UA","EWR","LAX",325,2454,16,59,2013-10-23 16:00:00,"1624"
"216",2013,4,27,709,703,6,943,958,-15,"UA",387,"N598UA","EWR","LAX",312,2454,7,3,2013-04-27 07:00:00,"6468"
"217",2013,7,15,2144,2100,44,13,22,-9,"DL",2363,"N193DN","JFK","LAX",285,2475,21,0,2013-07-15 21:00:00,"9234"
"218",2013,4,27,557,600,-3,846,914,-28,"UA",32,"N13110","JFK","LAX",321,2475,6,0,2013-04-27 06:00:00,"6467"
"219",2013,2,25,556,600,-4,905,920,-15,"UA",1491,"N12109","JFK","LAX",338,2475,6,0,2013-02-25 06:00:00,"4544"
"220",2013,11,26,1927,1929,-2,2219,2253,-34,"UA",368,"N834UA","EWR","LAX",322,2454,19,29,2013-11-26 19:00:00,"2755"
"221",2013,10,23,2058,2100,-2,30,20,10,"DL",427,"N1200K","JFK","LAX",341,2475,21,0,2013-10-23 21:00:00,"1633"
"222",2013,8,8,1208,1200,8,1441,1455,-14,"DL",863,"N727TW","JFK","LAX",308,2475,12,0,2013-08-08 12:00:00,"10067"
"223",2013,12,24,2013,2015,-2,2336,2343,-7,"DL",427,"N190DN","JFK","LAX",348,2475,20,15,2013-12-24 20:00:00,"3657"
"224",2013,1,11,841,830,11,1224,1154,30,"UA",112,"N19141","JFK","LAX",360,2475,8,30,2013-01-11 08:00:00,"290"
"225",2013,1,15,858,900,-2,1221,1220,1,"AA",1,"N329AA","JFK","LAX",351,2475,9,0,2013-01-15 09:00:00,"401"
"226",2013,10,7,2317,1910,247,154,2215,219,"AA",21,"N335AA","JFK","LAX",311,2475,19,10,2013-10-07 19:00:00,"1107"
"227",2013,7,2,858,900,-2,1134,1156,-22,"DL",120,"N624AG","JFK","LAX",295,2475,9,0,2013-07-02 09:00:00,"8771"
"228",2013,4,6,1155,1200,-5,1508,1505,3,"AA",3,"N324AA","JFK","LAX",331,2475,12,0,2013-04-06 12:00:00,"5748"
"229",2013,7,10,859,900,-1,1153,1156,-3,"DL",120,"N704X","JFK","LAX",344,2475,9,0,2013-07-10 09:00:00,"9034"
"230",2013,8,26,1926,1930,-4,2239,2241,-2,"UA",1439,"N76529","EWR","LAX",304,2454,19,30,2013-08-26 19:00:00,"10718"
"231",2013,7,19,1528,1530,-2,1834,1850,-16,"DL",95,"N197DN","JFK","LAX",303,2475,15,30,2013-07-19 15:00:00,"9367"
"232",2013,7,23,1520,1520,0,1836,1814,22,"UA",1600,"N19136","EWR","LAX",330,2454,15,20,2013-07-23 15:00:00,"9504"
"233",2013,4,22,1757,1540,137,2113,1855,138,"UA",1101,"N34131","JFK","LAX",345,2475,15,40,2013-04-22 15:00:00,"6311"
"234",2013,6,14,1612,1545,27,2043,1900,103,"AA",133,"N327AA","JFK","LAX",331,2475,15,45,2013-06-14 15:00:00,"8157"
"235",2013,1,5,1816,1812,4,2119,2137,-18,"UA",669,"N814UA","EWR","LAX",327,2454,18,12,2013-01-05 18:00:00,"138"
"236",2013,10,23,1119,1125,-6,1401,1425,-24,"UA",703,"N554UA","JFK","LAX",325,2475,11,25,2013-10-23 11:00:00,"1613"
"237",2013,4,27,1151,1200,-9,1434,1508,-34,"DL",863,"N718TW","JFK","LAX",317,2475,12,0,2013-04-27 12:00:00,"6478"
"238",2013,3,28,1540,1510,30,1848,1818,30,"UA",1665,"N67134","EWR","LAX",339,2454,15,10,2013-03-28 15:00:00,"5468"
"239",2013,8,14,825,830,-5,1137,1122,15,"UA",443,"N510UA","JFK","LAX",328,2475,8,30,2013-08-14 08:00:00,"10268"
"240",2013,10,30,1158,1200,-2,1450,1455,-5,"AA",3,"N320AA","JFK","LAX",332,2475,12,0,2013-10-30 12:00:00,"1848"
"241",2013,7,3,951,910,41,1202,1215,-13,"UA",1232,"N37437","EWR","LAX",288,2454,9,10,2013-07-03 09:00:00,"8806"
"242",2013,10,29,1023,1030,-7,1334,1325,9,"AA",19,"N324AA","JFK","LAX",349,2475,10,30,2013-10-29 10:00:00,"1810"
"243",2013,3,23,2129,2135,-6,51,50,1,"AA",185,"N336AA","JFK","LAX",340,2475,21,35,2013-03-23 21:00:00,"5331"
"244",2013,11,2,756,800,-4,1040,1100,-20,"AA",33,"N323AA","JFK","LAX",317,2475,8,0,2013-11-02 08:00:00,"1935"
"245",2013,5,23,557,600,-3,853,916,-23,"UA",1159,"N19130","JFK","LAX",335,2475,6,0,2013-05-23 06:00:00,"7375"
"246",2013,1,10,1540,1540,0,1906,1900,6,"UA",161,"N41140","JFK","LAX",351,2475,15,40,2013-01-10 15:00:00,"273"
"247",2013,4,10,2056,2000,56,2358,2311,47,"UA",768,"N578UA","EWR","LAX",333,2454,20,0,2013-04-10 20:00:00,"5908"
"248",2013,5,24,1003,1009,-6,1245,1308,-23,"UA",700,"N581UA","EWR","LAX",311,2454,10,9,2013-05-24 10:00:00,"7421"
"249",2013,5,15,1909,1910,-1,2205,2240,-35,"AA",21,"N332AA","JFK","LAX",313,2475,19,10,2013-05-15 19:00:00,"7122"
"250",2013,8,8,1553,1530,23,2003,1850,73,"DL",95,"N191DN","JFK","LAX",354,2475,15,30,2013-08-08 15:00:00,"10074"
"251",2013,1,17,1818,1820,-2,2124,2150,-26,"AA",119,"N3DRAA","EWR","LAX",348,2454,18,20,2013-01-17 18:00:00,"476"
"252",2013,11,21,1029,1030,-1,1343,1340,3,"AA",19,"N339AA","JFK","LAX",351,2475,10,30,2013-11-21 10:00:00,"2579"
"253",2013,4,6,829,840,-11,1129,1147,-18,"UA",443,"N596UA","JFK","LAX",339,2475,8,40,2013-04-06 08:00:00,"5742"
"254",2013,10,5,1657,1650,7,1936,2000,-24,"UA",1554,"N11206","EWR","LAX",307,2454,16,50,2013-10-05 16:00:00,"1032"
"255",2013,6,9,854,900,-6,1142,1225,-43,"AA",1,"N339AA","JFK","LAX",310,2475,9,0,2013-06-09 09:00:00,"7958"
"256",2013,8,20,1348,1345,3,1613,1645,-32,"AA",117,"N324AA","JFK","LAX",306,2475,13,45,2013-08-20 13:00:00,"10490"
"257",2013,2,21,855,900,-5,1221,1220,1,"AA",1,"N327AA","JFK","LAX",351,2475,9,0,2013-02-21 09:00:00,"4442"
"258",2013,1,23,1156,1200,-4,1524,1529,-5,"DL",863,"N624AG","JFK","LAX",351,2475,12,0,2013-01-23 12:00:00,"633"
"259",2013,7,22,1201,1200,1,1454,1450,4,"AA",3,"N319AA","JFK","LAX",324,2475,12,0,2013-07-22 12:00:00,"9461"
"260",2013,9,4,2108,2025,43,2359,2328,31,"UA",771,"N588UA","JFK","LAX",300,2475,20,25,2013-09-04 20:00:00,"11028"
"261",2013,12,1,628,635,-7,931,951,-20,"UA",1439,"N76288","EWR","LAX",341,2454,6,35,2013-12-01 06:00:00,"2868"
"262",2013,1,12,1157,1200,-3,1508,1510,-2,"AA",3,"N322AA","JFK","LAX",349,2475,12,0,2013-01-12 12:00:00,"324"
"263",2013,3,21,2101,2100,1,12,32,-20,"DL",2363,"N713TW","JFK","LAX",336,2475,21,0,2013-03-21 21:00:00,"5275"
"264",2013,4,11,1057,1103,-6,1347,1412,-25,"UA",500,"N489UA","EWR","LAX",329,2454,11,3,2013-04-11 11:00:00,"5922"
"265",2013,7,30,1328,1013,195,1625,1256,209,"UA",806,"N537UA","EWR","LAX",331,2454,10,13,2013-07-30 10:00:00,"9745"
"266",2013,4,14,755,800,-5,1109,1118,-9,"UA",808,"N528UA","EWR","LAX",338,2454,8,0,2013-04-14 08:00:00,"6014"
"267",2013,5,12,1855,1830,25,2131,2143,-12,"UA",468,"N570UA","EWR","LAX",295,2454,18,30,2013-05-12 18:00:00,"7011"
"268",2013,10,11,1158,1200,-2,1435,1455,-20,"AA",3,"N328AA","JFK","LAX",317,2475,12,0,2013-10-11 12:00:00,"1221"
"269",2013,3,3,1816,1820,-4,2159,2150,9,"AA",119,"N3AEAA","EWR","LAX",354,2454,18,20,2013-03-03 18:00:00,"4740"
"270",2013,3,27,657,700,-3,958,1030,-32,"DL",763,"N718TW","JFK","LAX",334,2475,7,0,2013-03-27 07:00:00,"5424"
"271",2013,5,17,1513,1515,-2,1803,1816,-13,"UA",1584,"N14121","EWR","LAX",323,2454,15,15,2013-05-17 15:00:00,"7184"
"272",2013,2,20,1656,1700,-4,2015,2036,-21,"DL",127,"N706TW","JFK","LAX",338,2475,17,0,2013-02-20 17:00:00,"4427"
"273",2013,8,8,1836,1815,21,2209,2135,34,"DL",17,"N188DN","JFK","LAX",326,2475,18,15,2013-08-08 18:00:00,"10078"
"274",2013,8,10,1758,1759,-1,2112,2058,14,"UA",535,"N510UA","JFK","LAX",333,2475,17,59,2013-08-10 17:00:00,"10147"
"275",2013,5,3,1347,1318,29,1622,1619,3,"UA",1584,"N57863","EWR","LAX",304,2454,13,18,2013-05-03 13:00:00,"6690"
"276",2013,10,30,1119,1125,-6,1422,1425,-3,"UA",703,"N560UA","JFK","LAX",335,2475,11,25,2013-10-30 11:00:00,"1846"
"277",2013,4,18,1157,1200,-3,1530,1511,19,"DL",863,"N709TW","JFK","LAX",358,2475,12,0,2013-04-18 12:00:00,"6167"
"278",2013,3,3,2024,2025,-1,2350,2329,21,"UA",771,"N557UA","JFK","LAX",348,2475,20,25,2013-03-03 20:00:00,"4744"
"279",2013,8,2,712,716,-4,1008,1004,4,"UA",768,"N465UA","EWR","LAX",327,2454,7,16,2013-08-02 07:00:00,"9844"
"280",2013,1,5,1616,1459,77,1920,1812,68,"UA",1600,"N14118","EWR","LAX",344,2454,14,59,2013-01-05 14:00:00,"133"
"281",2013,6,30,1804,1710,54,2144,2015,89,"AA",181,"N338AA","JFK","LAX",320,2475,17,10,2013-06-30 17:00:00,"8717"
"282",2013,1,22,837,830,7,1153,1154,-1,"UA",112,"N14115","JFK","LAX",330,2475,8,30,2013-01-22 08:00:00,"597"
"283",2013,11,6,629,639,-10,1021,1002,19,"UA",398,"N502UA","JFK","LAX",362,2475,6,39,2013-11-06 06:00:00,"2065"
"284",2013,1,1,2128,2135,-7,26,50,-24,"AA",185,"N338AA","JFK","LAX",338,2475,21,35,2013-01-01 21:00:00,"28"
"285",2013,7,6,1544,1436,68,1829,1721,68,"UA",510,"N579UA","EWR","LAX",300,2454,14,36,2013-07-06 14:00:00,"8908"
"286",2013,11,3,1909,1908,1,2259,2216,43,"UA",1526,"N37466","EWR","LAX",358,2454,19,8,2013-11-03 19:00:00,"1987"
"287",2013,5,2,1154,1200,-6,1426,1458,-32,"DL",863,"N709TW","JFK","LAX",304,2475,12,0,2013-05-02 12:00:00,"6649"
"288",2013,4,20,1906,1910,-4,2149,2240,-51,"AA",21,"N323AA","JFK","LAX",320,2475,19,10,2013-04-20 19:00:00,"6251"
"289",2013,8,18,1703,1710,-7,1942,2015,-33,"AA",181,"N338AA","JFK","LAX",310,2475,17,10,2013-08-18 17:00:00,"10425"
"290",2013,1,6,1530,1530,0,1844,1854,-10,"UA",161,"N14102","JFK","LAX",328,2475,15,30,2013-01-06 15:00:00,"157"
"291",2013,10,29,1528,1530,-2,1848,1845,3,"AA",133,"N327AA","JFK","LAX",343,2475,15,30,2013-10-29 15:00:00,"1819"
"292",2013,12,15,2039,2029,10,2338,2344,-6,"UA",314,"N590UA","JFK","LAX",335,2475,20,29,2013-12-15 20:00:00,"3363"
"293",2013,6,20,1837,1754,43,2136,2100,36,"UA",1175,"N12109","JFK","LAX",306,2475,17,54,2013-06-20 17:00:00,"8376"
"294",2013,10,20,1524,1520,4,1821,1818,3,"UA",1600,"N19141","EWR","LAX",330,2454,15,20,2013-10-20 15:00:00,"1520"
"295",2013,5,25,856,900,-4,1153,1225,-32,"AA",1,"N327AA","JFK","LAX",320,2475,9,0,2013-05-25 09:00:00,"7454"
"296",2013,10,5,1158,1200,-2,1448,1510,-22,"DL",423,"N198DN","JFK","LAX",320,2475,12,0,2013-10-05 12:00:00,"1022"
"297",2013,5,8,1901,1800,61,2145,2115,30,"DL",17,"N187DN","JFK","LAX",305,2475,18,0,2013-05-08 18:00:00,"6876"
"298",2013,6,29,1709,1710,-1,1959,2015,-16,"AA",181,"N335AA","JFK","LAX",308,2475,17,10,2013-06-29 17:00:00,"8689"
"299",2013,5,11,1451,1445,6,1815,1756,19,"DL",127,"N713TW","JFK","LAX",331,2475,14,45,2013-05-11 14:00:00,"6972"
"300",2013,8,23,730,730,0,958,1025,-27,"AA",33,"N339AA","JFK","LAX",303,2475,7,30,2013-08-23 07:00:00,"10589"
"301",2013,5,25,728,730,-2,1023,1050,-27,"AA",33,"N335AA","JFK","LAX",330,2475,7,30,2013-05-25 07:00:00,"7450"
"302",2013,1,29,1452,1500,-8,1812,1837,-25,"DL",963,"N705TW","JFK","LAX",334,2475,15,0,2013-01-29 15:00:00,"804"
"303",2013,12,7,1128,1129,-1,1503,1442,21,"UA",703,"N505UA","JFK","LAX",368,2475,11,29,2013-12-07 11:00:00,"3086"
"304",2013,1,5,1815,1820,-5,2152,2150,2,"AA",119,"N3HYAA","EWR","LAX",340,2454,18,20,2013-01-05 18:00:00,"137"
"305",2013,1,12,919,920,-1,1239,1233,6,"UA",1594,"N74856","EWR","LAX",347,2454,9,20,2013-01-12 09:00:00,"320"
"306",2013,4,6,1557,1600,-3,1915,1930,-15,"DL",1461,"N705TW","JFK","LAX",352,2475,16,0,2013-04-06 16:00:00,"5756"
"307",2013,10,14,853,857,-4,1216,1158,18,"UA",1600,"N73270","EWR","LAX",354,2454,8,57,2013-10-14 08:00:00,"1310"
"308",2013,5,3,1546,1545,1,1827,1910,-43,"AA",133,"N327AA","JFK","LAX",313,2475,15,45,2013-05-03 15:00:00,"6693"
"309",2013,1,14,726,730,-4,1100,1100,0,"AA",33,"N327AA","JFK","LAX",357,2475,7,30,2013-01-14 07:00:00,"369"
"310",2013,2,23,1453,1500,-7,1828,1837,-9,"DL",2344,"N717TW","JFK","LAX",350,2475,15,0,2013-02-23 15:00:00,"4505"
"311",2013,3,13,1556,1545,11,1845,1907,-22,"UA",132,"N41135","JFK","LAX",322,2475,15,45,2013-03-13 15:00:00,"5031"
"312",2013,8,14,1318,1320,-2,1621,1612,9,"UA",1054,"N12125","EWR","LAX",333,2454,13,20,2013-08-14 13:00:00,"10277"
"313",2013,7,31,1827,1830,-3,2121,2145,-24,"AA",119,"N3JSAA","EWR","LAX",324,2454,18,30,2013-07-31 18:00:00,"9795"
"314",2013,2,8,1354,1345,9,1709,1705,4,"AA",117,"N320AA","JFK","LAX",341,2475,13,45,2013-02-08 13:00:00,"4083"
"315",2013,4,4,1321,1320,1,1604,1628,-24,"UA",1573,"N21108","EWR","LAX",323,2454,13,20,2013-04-04 13:00:00,"5683"
"316",2013,11,26,2055,2015,40,2348,2354,-6,"DL",427,"N188DN","JFK","LAX",318,2475,20,15,2013-11-26 20:00:00,"2758"
"317",2013,7,3,1629,1545,44,1912,1900,12,"AA",133,"N335AA","JFK","LAX",300,2475,15,45,2013-07-03 15:00:00,"8817"
"318",2013,12,20,2059,2027,32,2356,2344,12,"UA",653,"N570UA","EWR","LAX",326,2454,20,27,2013-12-20 20:00:00,"3536"
"319",2013,8,15,626,630,-4,913,923,-10,"UA",236,"N598UA","JFK","LAX",324,2475,6,30,2013-08-15 06:00:00,"10300"
"320",2013,11,17,1707,1700,7,2045,2013,32,"UA",220,"N844UA","EWR","LAX",345,2454,17,0,2013-11-17 17:00:00,"2453"
"321",2013,12,9,729,730,-1,1048,1050,-2,"AA",33,"N338AA","JFK","LAX",350,2475,7,30,2013-12-09 07:00:00,"3137"
"322",2013,12,21,1347,1325,22,1633,1648,-15,"UA",1622,"N14121","EWR","LAX",321,2454,13,25,2013-12-21 13:00:00,"3550"
"323",2013,8,23,1340,1345,-5,1626,1645,-19,"AA",117,"N320AA","JFK","LAX",312,2475,13,45,2013-08-23 13:00:00,"10602"
"324",2013,11,7,906,910,-4,1219,1220,-1,"AA",1,"N323AA","JFK","LAX",333,2475,9,10,2013-11-07 09:00:00,"2108"
"325",2013,10,24,1808,1803,5,2056,2117,-21,"UA",1600,"N37290","EWR","LAX",327,2454,18,3,2013-10-24 18:00:00,"1661"
"326",2013,7,26,1320,1315,5,1611,1607,4,"UA",1130,"N14121","EWR","LAX",330,2454,13,15,2013-07-26 13:00:00,"9610"
"327",2013,3,1,1655,1700,-5,1939,2036,-57,"DL",127,"N713TW","JFK","LAX",314,2475,17,0,2013-03-01 17:00:00,"4680"
"328",2013,2,1,1542,1545,-3,1910,1910,0,"AA",133,"N338AA","JFK","LAX",359,2475,15,45,2013-02-01 15:00:00,"3892"
"329",2013,3,21,604,610,-6,915,925,-10,"UA",797,"N525UA","JFK","LAX",334,2475,6,10,2013-03-21 06:00:00,"5247"
"330",2013,11,20,754,800,-6,1053,1100,-7,"AA",33,"N319AA","JFK","LAX",333,2475,8,0,2013-11-20 08:00:00,"2538"
"331",2013,2,19,613,600,13,931,920,11,"UA",1591,"N12116","JFK","LAX",351,2475,6,0,2013-02-19 06:00:00,"4377"
"332",2013,6,22,1923,1915,8,2159,2224,-25,"UA",1493,"N24211","EWR","LAX",307,2454,19,15,2013-06-22 19:00:00,"8446"
"333",2013,11,10,1848,1850,-2,144,2200,NA,"AA",119,"N3EMAA","EWR","LAX",NA,2454,18,50,2013-11-10 18:00:00,"2223"
"334",2013,7,29,2145,2059,46,41,12,29,"UA",1439,"N12221","EWR","LAX",330,2454,20,59,2013-07-29 20:00:00,"9727"
"335",2013,10,10,1521,1525,-4,1802,1840,-38,"AA",133,"N336AA","JFK","LAX",321,2475,15,25,2013-10-10 15:00:00,"1193"
"336",2013,12,11,1153,1200,-7,1458,1510,-12,"AA",3,"N324AA","JFK","LAX",334,2475,12,0,2013-12-11 12:00:00,"3215"
"337",2013,8,23,1449,1455,-6,1734,1754,-20,"UA",841,"N597UA","JFK","LAX",307,2475,14,55,2013-08-23 14:00:00,"10603"
"338",2013,5,21,1630,1629,1,1942,1943,-1,"UA",1001,"N37456","EWR","LAX",328,2454,16,29,2013-05-21 16:00:00,"7325"
"339",2013,12,30,2135,2135,0,115,55,20,"AA",185,"N335AA","JFK","LAX",352,2475,21,35,2013-12-30 21:00:00,"3843"
"340",2013,11,18,851,857,-6,1159,1210,-11,"UA",997,"N523UA","EWR","LAX",334,2454,8,57,2013-11-18 08:00:00,"2470"
"341",2013,4,14,1855,1900,-5,2217,2240,-23,"DL",87,"N727TW","JFK","LAX",346,2475,19,0,2013-04-14 19:00:00,"6037"
"342",2013,4,22,1554,1445,69,1903,1819,44,"DL",963,"N722TW","JFK","LAX",339,2475,14,45,2013-04-22 14:00:00,"6305"
"343",2013,7,11,1028,1030,-2,1316,1325,-9,"AA",19,"N320AA","JFK","LAX",321,2475,10,30,2013-07-11 10:00:00,"9074"
"344",2013,3,20,1320,1320,0,1631,1628,3,"UA",1054,"N29129","EWR","LAX",349,2454,13,20,2013-03-20 13:00:00,"5230"
"345",2013,2,22,1706,1645,21,1951,2005,-14,"AA",181,"N336AA","JFK","LAX",324,2475,16,45,2013-02-22 16:00:00,"4484"
"346",2013,7,7,2215,2150,25,111,100,11,"AA",185,"N329AA","JFK","LAX",309,2475,21,50,2013-07-07 21:00:00,"8949"
"347",2013,10,31,1120,1125,-5,1403,1425,-22,"UA",703,"N555UA","JFK","LAX",321,2475,11,25,2013-10-31 11:00:00,"1881"
"348",2013,3,15,1600,1600,0,1918,1934,-16,"DL",1461,"N718TW","JFK","LAX",336,2475,16,0,2013-03-15 16:00:00,"5090"
"349",2013,9,22,1845,1850,-5,2155,2200,-5,"AA",119,"N3ENAA","EWR","LAX",325,2454,18,50,2013-09-22 18:00:00,"11631"
"350",2013,12,15,1931,1923,8,2222,2242,-20,"UA",1526,"N36207","EWR","LAX",335,2454,19,23,2013-12-15 19:00:00,"3360"
"351",2013,7,25,835,840,-5,1126,1132,-6,"UA",443,"N560UA","JFK","LAX",324,2475,8,40,2013-07-25 08:00:00,"9563"
"352",2013,9,18,1348,1345,3,1636,1650,-14,"AA",117,"N324AA","JFK","LAX",326,2475,13,45,2013-09-18 13:00:00,"11484"
"353",2013,2,11,1850,1753,57,2137,2105,32,"UA",535,"N505UA","JFK","LAX",328,2475,17,53,2013-02-11 17:00:00,"4174"
"354",2013,11,21,653,700,-7,1023,1023,0,"DL",472,"N199DN","JFK","LAX",350,2475,7,0,2013-11-21 07:00:00,"2571"
"355",2013,12,13,1028,1030,-2,1328,1340,-12,"AA",19,"N335AA","JFK","LAX",339,2475,10,30,2013-12-13 10:00:00,"3283"
"356",2013,3,7,917,900,17,1220,1220,0,"AA",1,"N319AA","JFK","LAX",334,2475,9,0,2013-03-07 09:00:00,"4841"
"357",2013,8,7,857,900,-3,1224,1156,28,"DL",120,"N713TW","JFK","LAX",327,2475,9,0,2013-08-07 09:00:00,"10022"
"358",2013,5,29,729,730,-1,1006,1050,-44,"AA",33,"N328AA","JFK","LAX",317,2475,7,30,2013-05-29 07:00:00,"7582"
"359",2013,5,20,2051,1950,61,2359,2325,34,"UA",612,"N848UA","EWR","LAX",314,2454,19,50,2013-05-20 19:00:00,"7298"
"360",2013,10,25,2042,2020,22,2324,2330,-6,"UA",1224,"N45440","EWR","LAX",320,2454,20,20,2013-10-25 20:00:00,"1701"
"361",2013,12,17,1921,1900,21,2309,2215,54,"AA",21,"N328AA","JFK","LAX",329,2475,19,0,2013-12-17 19:00:00,"3429"
"362",2013,4,9,1558,1600,-2,1924,1934,-10,"DL",1461,"N722TW","JFK","LAX",345,2475,16,0,2013-04-09 16:00:00,"5860"
"363",2013,6,2,830,830,0,1145,1147,-2,"UA",1201,"N41135","JFK","LAX",333,2475,8,30,2013-06-02 08:00:00,"7718"
"364",2013,3,25,1816,1753,23,2118,2105,13,"UA",535,"N554UA","JFK","LAX",329,2475,17,53,2013-03-25 17:00:00,"5384"
"365",2013,12,24,2136,2135,1,31,55,-24,"AA",185,"N328AA","JFK","LAX",331,2475,21,35,2013-12-24 21:00:00,"3658"
"366",2013,9,22,602,604,-2,843,905,-22,"UA",1439,"N36469","EWR","LAX",322,2454,6,4,2013-09-22 06:00:00,"11604"
"367",2013,1,24,656,700,-4,1052,1034,18,"DL",763,"N718TW","JFK","LAX",373,2475,7,0,2013-01-24 07:00:00,"652"
"368",2013,11,3,1627,1630,-3,1930,1940,-10,"AA",181,"N323AA","JFK","LAX",340,2475,16,30,2013-11-03 16:00:00,"1981"
"369",2013,8,25,1500,1459,1,1736,1759,-23,"UA",841,"N596UA","JFK","LAX",301,2475,14,59,2013-08-25 14:00:00,"10668"
"370",2013,10,9,1713,1659,14,2002,1953,9,"UA",996,"N509UA","EWR","LAX",323,2454,16,59,2013-10-09 16:00:00,"1163"
"371",2013,3,6,1157,1200,-3,1502,1511,-9,"DL",863,"N712TW","JFK","LAX",339,2475,12,0,2013-03-06 12:00:00,"4818"
"372",2013,3,7,633,638,-5,940,951,-11,"UA",387,"N507UA","EWR","LAX",338,2454,6,38,2013-03-07 06:00:00,"4838"
"373",2013,11,24,1853,1900,-7,2200,2215,-15,"AA",21,"N338AA","JFK","LAX",327,2475,19,0,2013-11-24 19:00:00,"2691"
"374",2013,9,13,1831,1815,16,2130,2128,2,"DL",17,"N187DN","JFK","LAX",323,2475,18,15,2013-09-13 18:00:00,"11328"
"375",2013,9,3,1847,1850,-3,2257,2200,NA,"AA",119,"N3FCAA","EWR","LAX",NA,2454,18,50,2013-09-03 18:00:00,"10990"
"376",2013,12,3,1008,950,18,1339,1310,29,"UA",1735,"N77431","EWR","LAX",360,2454,9,50,2013-12-03 09:00:00,"2945"
"377",2013,2,17,1459,1500,-1,1821,1837,-16,"DL",2344,"N718TW","JFK","LAX",341,2475,15,0,2013-02-17 15:00:00,"4335"
